,username,adschool,result,degree,major,TF,GRE,grad_major,grad_school,grad_gpa,grad_rank,background,year,ap_time,country
2213,Xiaoxiaoxiaoma,UT Austin,Offer,PhD,CS,,,, ,  , 海本,,16Fall,2015-12-08,美国
2214,pkutzy,UT austin,Offer,PhD,CS,,,, 北大,  3.68, 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2015-12-07,美国
2215,Freezer,The University of Texas at Austin,Offer,PhD,CS,,,, ,  , 海本,"申请的是system,有DB方向的牛推",16Fall,2015-12-07,美国
2216,kyle3782,UT Austin,Offer,PhD,CS,,,, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2015-12-15,美国
2217,elleryxiao,UC Irvine Stanford,Rej,PhD,CS,,,, ,  , 海本,,16Fall,2015-12-08,美国
2218,charwing,University at Buffalo,Offer,PhD,CS,96,312+3,, ,  , 本科其他211,,16Fall,2015-12-31,美国
2219,ignorer,Virginia Tech,Offer,PhD,CS,100,314 + 4.0,CS , ,  GPA83.7 ; 2/24, 本科其他211,无,16Fall,2015-12-15,美国
2220,qzpm1234,ML@CMU,Offer,PhD,CS,106(24),322+4,CS , SJTU,  88, 本科：南大，浙大，复旦，上交,2篇paper,16Fall,2015-12-15,美国
2221,notperry,CS@CMU,Offer,PhD,CS,,,Mathematics and CS , ,  , 海本,,16Fall,2015-12-15,美国
2222,Freezer,CMU,Offer,PhD,CS,,,, ,  ,,,16Fall,2016-02-03,美国
2223,dc93,CMU,Offer,PhD,CS,102(S23),153+170+3.0,Machine Intelligence , PKU,"  3.72/4.0, 2/46", 本科：北大，清华，科大，中科院，特色学校牛专业,一篇paper投稿中,16Fall,2015-12-15,美国
2224,Xiaoxiaoxiaoma,University of Wisconsin-Madison,Offer,PhD,CS,,,, ,  ,,,16Fall,2015-12-15,美国
2225,Thorium,University of Massachusetts Amherst,Offer,PhD,CS,,,, ,  ,,,16Fall,2015-12-15,美国
2226,flosea,University of Texas at Dallas,AD无奖,PhD,CS,102 R28 L29 S20 W25,V158 Q170 AW3.5,Software Engineering , Xidian University,  78/100, 本科其他211,硕士做毕业project的老师的推荐信，其他两封来自本科老师,16Fall,2015-12-18,美国
2227,leafsherry,Stanford University,Rej,PhD,CS,,,, ,  , 海本,,16Fall,2015-12-08,美国
2228,elleryxiao,UC Irvine Stanford,Rej,PhD,CS,,,, ,  , 海本,,16Fall,2015-12-08,美国
2229,jocelynnn,waterloo,Offer,MS,CS,111,330,SE , NJU,  , 本科：南大，浙大，复旦，上交,,16Fall,2015-12-05,加拿大
2230,aaacabad,CMU,AD无奖,MS,CS,113(26),327(157+170),CS+AM , HKUST,  3.97/4.3, 海本,"本校教授*2, USC交换教授*1",16Fall,2015-12-15,美国
2231,raypeng,CMU,AD无奖,MS,CS,105,153 + 170 + 3.5,CS + MATH , HKUST,  3.95 / 4.3, 海本,MIT老板＋学校CV老板＋曾经ML老师,16Fall,2015-12-08,美国
2232,ksampply,CMU,AD无奖,MS,CS,101,317,CS , 蛤交,  88, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-01,美国
2233,上里巴人,MachineLearning@CMU,AD无奖,MS,CS,,,, ,  , 海本,,16Fall,2015-12-15,美国
2234,q413111398,MLT@CMU,AD无奖,MS,CS,30+30+26+27,154+170+4.5,, ,  , 海本,,16Fall,2015-12-12,美国
2235,markovchain,CMU,AD无奖,MS,CS,,,, ,  , 海本,,16Fall,2015-12-25,美国
2236,chris_tine,UCSD,AD无奖,MS,CS,115,331+4.0,CS , SJTU,  9/122, 本科：南大，浙大，复旦，上交,无paper无实习无牛推，MCM O奖,16Fall,2015-12-15,美国
2237,yanghanyu1m3fd,CS@UCSD,AD无奖,MS,CS,102 (R27 L27 S23 W25),153+170+3,CS , ZJU,  3.83, 本科：南大，浙大，复旦，上交,水交流，水实习,16Fall,2015-12-13,美国
2238,vision._.,CS@NEU,AD无奖,MS,CS,,,Software Engineering , WHU,  , 本科Top15 211,,16Fall,2016-01-07,美国
2239,tsuruya,U of Toronto,AD无奖,MS,CS,97 (22),147/170/3.5,CS , 上交,  83.4, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-31,加拿大
2240,wakebb,MTU,Rej,MS,CS,100,316+3.0,, ,  3.1, 本科非211,,16Fall,2015-12-19,美国
2241,ksampply,CMU,AD无奖,MS,CS,101,317,CS , 蛤交,  88, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-01,美国
2242,千里卜卜,NC State University,Offer,PhD,CS,,,, ,  ,,,16Fall,2015-12-15,美国
2243,renke11apple,NCSU,Offer,PhD,CS,,,物理 , ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2015-12-10,美国
2244,tyl5566,"CS@UTAustin, CS@UMich",Offer,PhD,CS,106,680+790+3,Computer Software , 清华大学,"  91.6/100, top 3%", 本科：北大，清华，科大，中科院，特色学校牛专业,3 MIT Alumni,16Fall,2016-02-06,美国
2245,tyl5566,"CS@UTAustin, CS@UMich",Offer,PhD,CS,106,680+790+3,Computer Software , 清华大学,"  91.6/100, top 3%", 本科：北大，清华，科大，中科院，特色学校牛专业,3 MIT Alumni,16Fall,2016-02-06,美国
2246,hypsm,MSBIC@CMU,AD无奖,MS,CS,100,331,CS , ,  85+/100, 本科：南大，浙大，复旦，上交,水实习，水科研,16Fall,2016-01-03,美国
2247,gyzjay,BIC@CMU,AD无奖,MS,CS,101,323+3,CS , 北航,  3.25/4 不过成绩不断上升到3.6, 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2015-12-15,美国
2248,ab123dop,MSBIC@CMU,AD无奖,MS,CS,104(S23),160+170+4.0,CS , SYSU,  89/100, 本科Top15 211,水实习，半年实验室经历，无牛推无论文,16Fall,2015-12-03,美国
2249,ddlricardo,CMU,AD无奖,MS,CS,,,, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2015-12-15,美国
2250,DarthPotter,BIC@CMU,AD无奖,MS,CS,29 30 30 28 117,162 186 4,CS , Top60破文理学院,  3.1/4, 海本,今年五月本科毕业，目前在工作,16Fall,12/15/2015,美国
2251,dwna555,CMU,AD无奖,MS,CS,,,通信工程 , BUPT,  , 本科Top15 211,,16Fall,2016-01-06,美国
2252,starryocean,CMU,AD无奖,MS,CS,,,, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2016-01-24,美国
2253,lyn6850133,BIC@CMU,AD无奖,MS,CS,"R30,L30,W26,S24 110","V152, Q170, AW3.0",生物 , ,"  3.71/4, 8/107", 本科：北大，清华，科大，中科院，特色学校牛专业,gap年申请。密大CS实验室实习半年，水会议一作一篇,16Fall,2015-12-15,美国
2254,聚散浮云,CS General@NEU Seattle & BIC@CMU,AD无奖,MS,CS,103,322+3.5,Software Engineering , HITWH,  84.3, 本科Top30 211,无牛腿,16Fall,2015-12-15,美国
2255,snowmanlarry,Biotech@CMU,AD无奖,MS,CS,109(24),152+170+4.0,CS , WHU,  87.7/100,,两份海外实习&交流， 一封牛推,16Fall,2015-11-23,美国
2256,nyy86,Bic@CMU,AD无奖,MS,CS,102 (w 21 s 22 ),v 150 (45%)  q 167 (94%)  awa 2.5 (below 7%),, ,  , 海本,sci * 3,16Fall,2015-11-19,美国
2257,ShalynChin,SIT,AD无奖,MS,CS,101(19),151+167+3,计算机科学与技术 , NCEPU,  82/100, 本科其他211,大创，毕业设计，一堆小项目,16Fall,2015-12-31,美国
2258,聚散浮云,CS General@NEU Seattle & BIC@CMU,AD无奖,MS,CS,103,322+3.5,Software Engineering , HITWH,  84.3, 本科Top30 211,无牛腿,16Fall,2015-12-15,美国
2259,tsuruya,NEU,Rej,MS,CS,105 (19),147/170/3.5,CS , 上交,  83.4, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-31,美国
2260,kiadragon,WPI,Rej,MS,CS,,,SE , ,  3.2, 本科Top15 211,,16Fall,2015-12-18,美国
2261,ChaceLei,wpi,Rej,MS,CS,91（听力口语2020）,148+170+3.5,cs , 中国海洋大学,  3.2/改进四分制。79/100, 本科其他211,,16Fall,2015-12-14,美国
2262,靖海听潮,USC,Rej,MS,CS,,,ECE , ,  3.15, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-07,美国
2263,lrcray,WPI,Rej,MS,CS,,,, ,  ,,,16Fall,2015-12-31,美国
2264,lrcray,UTD,AD无奖,MS,CS,91,310,计算机科学与技术 , ,  3.01, 本科非211,学校实验室水科研和水活动，无硬实习背景,16Fall,2015-12-29,美国
2265,Determinant,Cornell,Offer,PhD,CS,,,, 东川路职业技术学校,  , 本科：南大，浙大，复旦，上交,,16Fall,2015-12-15,美国
2266,leafsherry,"University of Washington, Seattle (UW)",Offer,PhD,CS,,,cs , 香港科技大学,  , 海本,,16Fall,2015-12-15,美国
2267,pwwpche,UCSD,AD无奖,MS,CS,"108,S23",153+170+3.5,SE , SJTU,"  87.7/100, rank top10/110", 本科：南大，浙大，复旦，上交,全是学校老师的推荐信，11月才开始实习,16Fall,2015-12-11,美国
2268,784399458,UCSD,AD无奖,MS,CS,105,319+3.0,IEEE-CS , SJTU,  87/100, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-10,美国
2269,qzheng93,cybersecurity@SYR,AD无奖,MS,CS,98(S23),146+170+2.5,SE , HITWH,  81, 本科Top30 211,,16Fall,2016-01-08,美国
2270,feidaowenzhan,USC,AD无奖,MS,CS,106 (S 23),325 (155+170+3),ECE , 上海交通大学,  3.3/4.0, 本科：南大，浙大，复旦，上交,水科研，三篇不同档次的 ieee conference paper (一篇一作，一篇under review),16Fall,2015-12-08,美国
2271,lixx29381031,Cornell,Offer,PhD,CS,,328+4.0,Computer Engineering , UMN,  3.99, 海本,一作journal & conference + 3作conference. RA for Google Project Tango. Working in the two labs simultaneously.,16Fall,2015-12-14,美国
2272,kang205,UCSD,Offer,PhD,CS,97,318,CS , ,  major 87.6/100, 本科：南大，浙大，复旦，上交,"本校牛推+老板强推, AAAI一作+2篇在投, acm区域赛金",16Fall,2015-12-15,美国
2273,zzzzzzzen,USC,Offer,PhD,CS,,,Computer Science , Minhang Institution of Technology,  , 本科：北大，清华，科大，中科院，特色学校牛专业,双海外背景牛推＋实验室老板,16Fall,2015-12-15,美国
2274,Thorium,USC,Offer,PhD,CS,110 (S24),323+3.5,信息工程 , SJTU,"  3.88/4, 2/162", 本科：南大，浙大，复旦，上交,无牛推 有在投paper,16Fall,2015-12-15,美国
2275,nonsense,USC,Offer,PhD,CS,,,EE , ,"  87.4/100, 排名前40%", 本科：北大，清华，科大，中科院，特色学校牛专业,某藤校教授推荐信；一篇一作会议论文,16Fall,2015-12-12,美国
2276,a554b554,Columbia University,Offer,PhD,CS,92,318,cs , ,  3.86/4.00 rank 20, 本科：南大，浙大，复旦，上交,IEEE Fellow 推荐一封,16Fall,2015-12-08,美国
2277,kang205,UC Davis,Offer,PhD,CS,,,, ,  ,,,16Fall,2016-01-15,美国
2278,download1992,IUB,Offer,PhD,CS,r 28 l 26 s 20 w 29 total 103,v159 q170 aw3.0,Automation , XJTU,  overall 85.6/100 major 88.0/100, 本科Top15 211,无牛腿无paper水科研,16Fall,2015-12-18,美国
2279,yjn,cs@utah,Offer,PhD,CS,99,322,, 川大,  , 本科Top30 211,,16Fall,2015-12-14,美国
2280,liuguiliang123,WPI武切斯特理工,AD无奖,MS,CS,106,326+3,计算机科学与技术 , 华南理工,  3.69, 本科Top30 211,,16Fall,2015-12-05,美国
2281,zerodouble,WPI,AD无奖,MS,CS,,,, ,  , 本科其他211,,16Fall,2016-01-01,美国
2282,caominki,SIT,AD无奖,MS,CS,104,322,, ,  , 本科非211,,16Fall,2016-01-07,美国
2283,billchen,NEU,AD无奖,MS,CS,,,IEEE , SJTU,  , 本科：南大，浙大，复旦，上交,,16Fall,2016-01-10,美国
2284,mondayjun,USC,AD无奖,MS,CS,,,CS , BUPT,  , 本科Top15 211,,16Fall,2015-11-21,美国
2285,stephenshaw,CS(computer network)@USC,AD无奖,MS,CS,"91(28,22,17,24)",320(150+170+3),CS , BUPT,  87, 本科Top30 211,,16Fall,2015-12-15,美国
2286,chuqixiaozhu,Worcester Polytechnic Institute,Rej,PhD,CS,99 = 30 + 25 + 19 + 25,"320 = 150 + 170, 3.0",CS , HQU,  3.32, 本科非211,3会议1期刊二作（EI）,16Fall,2015-12-20,美国
2287,Withyue,NCSU,Rej,MS,CS,102,,, ,  3.27, 本科Top15 211,,16Fall,2015-12-15,美国
2288,Evelyninjuly,Computer Information System@Boston U,AD无奖,MS,CS,101（23）,323+3.5,SE , ECNU,  ,,无,16Fall,2015-12-25,美国
2289,liudangyi,CS@UCSD,AD无奖,MS,CS,102（S19）,322（3.0）,CS , ,  填的是百分制（79%），因为4分制看上去太低。。, 本科：北大，清华，科大，中科院，特色学校牛专业,两篇二作，一个专利，丰富的实习经历,16Fall,2015-12-14,美国
2290,SapotoVector,UCSD,AD无奖,MS,CS,101,325+4.0,CS , ZJU,  , 本科：南大，浙大，复旦，上交,,16Fall,2015-12-15,美国
2291,pirateshadow,CS@NEU,AD无奖,MS,CS,112,324+3.5,电子信息工程 , 电子神技大学,  , 本科其他211,,16Fall,2015-12-30,美国
2292,stevenlli,NEU-Seattle,AD无奖,MS,CS,98（S18）,153+170+3.5,CS , SDU,  3.4/4.0，30/200, 本科Top15 211,2位老师+单位领导,16Fall,2016-01-16,美国
2293,GarvinLi,PURDUE,AD无奖,MS,CS,,,, ,  ,,,16Fall,2016-01-01,美国
2294,我们的永远,NEU,Rej,MS,CS,104 S23,155+168+3.5,CS , BIT,  3.23/4, 本科Top30 211,一个老师stanford访学不算牛推吧,16Fall,2016-01-13,美国
2295,kendy1992,Gatech,Offer,PhD,CS,100 (Speaking 23),149+168+3.5,EE , SCUT,"  3.79/4.0,  12/280", 本科Top30 211,无牛腿，全是不知名教授,16Fall,2015-12-12,美国
2296,LockOn,UCSD,AD无奖,PhD,CS,102,323,, SJTU,  87/100, 本科：南大，浙大，复旦，上交,海外推荐信1封，领域内低调牛，2篇会议1篇sci，但都不算top tier,16Fall,2015-12-02,美国
2297,Noah1994,CS@WPI,AD无奖,MS,CS,,,信息与计算科学 , ,  3.3/4, 本科其他211,,16Fall,2016-01-01,美国
2298,tomatojam,UCLA,AD无奖,MS,CS,无T,,Informatics , UW,"  3.8/4.0, Major GPA 3.9/4.0", 海本,无牛推,16Fall,2015-12-01,美国
2299,jane11233,NEU-Seattle,Rej,MS,CS,92,319,, ,  4.69/5, 本科非211,,16Fall,2016-01-19,美国
2300,Thorium,UIUC,Offer,PhD,CS,110,155+168+3.5,EE , Minhang Institute of Technology,  3.88/4； 2/162, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-15,美国
2301,leafsherry,University of Illinois at Urbana-Champaign (UIUC),Offer,PhD,CS,112=R28+L30+S26+W28,328=V158+Q170+AW4,大四转了CS，之前是CE的不过课其实上的基本一直就是CS向 , 香港科技大学,  3.97/4.3, 海本,其他背景补全见下,16Fall,2015-12-14,美国
2302,pplayboyy,UTD,AD无奖,MS,CS,R28+L30+S23+W25=106,152+170=322,发射系统,AE , BIT,  79.3/100,,16Fall,2015-12-01,美国
2303,wellwill,USC,AD无奖,MS,CS,,,MSE , ,  , 本科Top30 211,,16Fall,2015-12-15,美国
2304,iakul2,WPI,AD无奖,MS,CS,101 s22,144 170 3.0,"CS, networking engineering track ", ,  3.5 北大算法 ranking 15%, 本科Top30 211,,16Fall,2015-12-13,美国
2305,不二,wpi,AD无奖,MS,CS,,323,, ,  3.3, 本科其他211,,16Fall,2016-01-12,美国
2306,CrystalHu,UIUC,Offer,PhD,CS,102 (27+25+22+28),151+168+3.0,CS , SJTU,  90.67/100，Top10%, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-13,美国
2307,violet_xrym,UIUC,Offer,PhD,CS,Waived,Not submitted,, ,  3.6, 本科Top15 211,MSRA intern; 2 strong RLs,16Fall,2015-12-14,美国
2308,elleryxiao,UIUC,Offer,PhD,CS,,,Statistic and Computer Science / Psychology , UIUC,  , 海本,,16Fall,2015-12-15,美国
2309,ggoddawn,Santa Clara University,AD无奖,MS,CS,95,154 170 3.0,EE , TW,  3.91 88, 海本,無牛推 科研,16Fall,2015-12-01,美国
2310,ggoddawn,Santa Clara University,AD无奖,MS,CS,95,154 170 3.0,EE , TW,  3.91 88, 海本,無牛推 科研,16Fall,2015-12-01,美国
2311,henry1qaz,Santa Clara University,AD无奖,MS,CS,108,160+170+3.5,Accounting and Finance , University of Hong Kong,  3.50/4.0, 海本,,16Fall,2016-01-05,美国
2312,U.S.A,"Santa Clara University, SCU, (圣塔克拉拉大学)",Rej,MS,CS,82=R24+L20+S19+W19,308=V144+Q164+AW2.5,Materials Science & Engineering , 北京理工大学,  76/100  排名好像是40%, 本科Top30 211,,16Fall,2015-12-14,美国
2313,silence_shadow,SCU,Rej,MS,CS,,,, ,  ,,,16Fall,2015-12-20,美国
2314,Determinant,University of Pennsylvania,Offer,PhD,CS,107 (s22),153 + 166 + 3.5,Computer Science , 上海交大,  84.85, 本科：南大，浙大，复旦，上交,,16Fall,2015-12-15,美国
2315,nonsense,u penn,Offer,PhD,CS,105,"153,170,4.0",, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,某藤校教授推荐袭；一篇会议文章一作，一篇会议文章在投,16Fall,2015-12-03,美国
2316,wanganran,UMich,Offer,PhD,CS,102,319,CS , 北航,  3.7/4, 本科Top30 211,3篇一作paper,16Fall,2015-12-15,美国
2317,dtczhl,UC Davis,Offer,PhD,CS,,,, ,  , 本科非211,,16Fall,2015-12-20,美国
2318,guolei329,NEU,AD无奖,MS,CS,Total: 102 R: 28 L: 27 S: 22 W: 25,Total: 322 V: 152 Q: 170 AW: 3.5,EE-Power , XJTU,  86.50; Rank, 25%,None,16Fall,2015-11-23,美国
2319,南方Giraffe,NEU,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,16Fall,2015-11-20,美国
2320,junjunsky,NEU,AD无奖,MS,CS,99,322+3,EE , ,  3.85,,,16Fall,2015-10-22,美国
2321,wy3966,Northwestern,AD无奖,MS,CS,102,152+170+3.5,物联网 , 西安交大,  84.5, 本科Top15 211,,16Fall,2015-11-27,美国
2322,pplayboyy,NEU-Seattle,AD无奖,MS,CS,106,322,发射工程 , BIT,  79.3/100, 本科Top30 211,,16Fall,2015-12-03,美国
2323,lxao,OSU,AD无奖,PhD,CS,"R29 L25 S23 W25, 102",V155 Q168 AW3.5,CS , 电子科大,  3.83 水算法，11/230, 本科Top30 211,几篇system会议，都不是一作，推荐人 导师+外校+海外,16Fall,2016-01-06,美国
2324,chuqixiaozhu,Stevens Institute of Technology,Rej,PhD,CS,99=30+25+19+25,"320=150+170, 3.0",CS , ,  , 本科非211,3篇会议+1篇期刊二作，1篇期刊三作（全EI）。,16Fall,2015-12-15,美国
2325,hjj123567,NEU,AD无奖,MS,CS,,,土木 , 天大,  , 本科Top30 211,,16Fall,2015-11-26,美国
2326,关渡手稿,NEU,Offer,MS,CS,100,327+3.0,GIS , TJU,  , 本科Top15 211,,16Fall,2016-01-22,美国
2327,cissyjuice,CS-ALIGN@NEU,AD无奖,MS,CS,102,152+167+3,Bio , ,  , 本科：南大，浙大，复旦，上交,,16Fall,2015-12-30,美国
2328,waftaves,NEU ALIGN Seattle,AD无奖,MS,CS,102,490/800/3,Life Science , ,  , 本科Top15 211,暴力硬转 /考的老G,16Fall,2015-11-20,美国
2329,okayfaner,cs-align@Northeastern University,AD无奖,MS,CS,,,光信息 , ,"  3.41/4.0,5/65", 本科非211,,16Fall,2015-11-21,美国
2330,jumpdewey,NEU ALIGN,AD无奖,MS,CS,雅思7.0,149+170+3.0,EE（然而是环境工程2333) , 华中科大,  3.61  11/61, 本科Top30 211,院长也算是个大牛~但是是环境方面的。不知道和这个有关系否。,16Fall,2015-11-04,美国
2331,hcl0601,NEU,AD无奖,MS,CS,98(S20),154+166+3.5,ME , THU,  89.5/100, 本科：北大，清华，科大，中科院，特色学校牛专业,IBM实习半年，一作SCI,16Fall,2015-12-10,美国
2332,Rojen,cs@NEU,AD无奖,MS,CS,,,, ,  ,,,16Fall,2015-11-29,美国
2333,hoppipollaa,CS_ALGN@NEU,AD无奖,MS,CS,101,329+3,测控 , ,  85.4   6/116, 本科非211,,16Fall,2015-11-20,美国
2334,justoy,Northeastern University,AD无奖,MS,CS,,,焊接工程 , 哈工大,  88.4/100, 本科Top30 211,,16Fall,2015-11-20,美国
2335,silence_shadow,WPI,AD无奖,MS,CS,,,, ,  ,,,16Fall,2015-12-08,美国
2336,FelixSchmidt,Dartmouth,Rej,MS,CS,96 (W 22),149 + 167 + 3.0,CS , PKU,  3.22, 本科：北大，清华，科大，中科院，特色学校牛专业,国际水会一作已投 && poster@某水会workshop，然后几个没什么用的校级竞赛奖。。。,16Fall,2015-12-14,美国
2337,ARUI35,NEU,Rej,MS,CS,,,, ,  , 本科Top30 211,,16Fall,2016-01-04,美国
2338,ggoddawn,WPI,Rej,MS,CS,95,154 170 3.0,EE , 後段學校,TW,  3.91/4 88/100,無牛推,16Fall,2015-12-08,美国
2339,y6180070,NEU,AD无奖,MS,CS,105(R30+L25+S23+W27),322(V152+Q170)+AW3.0,通信工程 , BUPT,  86.21/100, 本科Top15 211,,16Fall,2015-12-17,美国
2340,ChaceLei,NEU,Rej,MS,CS,91（听力口语都是20）,318+3.5（148＋170）,计算机科学与技术 , 中国海洋大学,  标准改进算法3.2，四分制2.6，排名50/180, 本科其他211,,16Fall,2015-12-15,美国
2341,Sooniy,CS@NEU,Rej,MS,CS,96,332,CS , NEU,  3.85/4.0 RANK,5/200,,16Fall,2016-01-01,美国
2342,南方Giraffe,Dartmouth College,Rej,MS,CS,111(23),322+3.0,EE , ,  87.8/100, 本科Top30 211,大一微积分GPA较差； 一篇EE方向EI水会一作； 国奖； 其他奖学金若干； 无实习无牛推,16Fall,2015-11-20,美国
2343,flyfollowing,NEU,Rej,MS,CS,25+22+22+24,151+164,信息安全 , 东北大学,  92.6/100    1/94, 本科Top30 211,看定位贴,16Fall,2015-12-30,美国
2344,kk1331,NEU,AD无奖,MS,CS,,,网络工程 , SYSU,  3.7, 本科Top30 211,,16Fall,2015-12-26,美国
2345,fallcreek,NEU,AD无奖,MS,CS,100(s:22),150+167+3,计科 , BUPT,  87.79  top4%, 本科Top15 211,,16Fall,2015-12-15,美国
2346,LydiaLiu,CS@NEU,Rej,MS,CS,R30+L30+S23+W25 = 108,V158 + Q166 + AW3.0,计科 , BUPT,  87.41, 本科其他211,,16Fall,2015-12-22,美国
2347,dragonlance,University of Kentucky,AD无奖,MS,CS,,,, ,  ,,,16Fall,2015-12-15,美国
2348,nyy86,USC,AD无奖,MS,CS,102 (w 21 s 22),317 awa(2.5 below 7%),cs ," 台灣地區後段國立大學,約等於985 211後段",  3.74  (89), 海本,sci 1作 * 3  q1/q2/q3,16Fall,2015-11-19,美国
2349,CoolCapri92,USC,AD无奖,MS,CS,美本Waived,V153 + Q170 + AW4.0,Computer Science , University of Washington,  3.83/4.00, 海本,这个track没有交任何推荐信,16Fall,2015-12-02,美国
2350,gxx,NEU,AD无奖,MS,CS,107（22）,154+168+3.0 （唉这个3.0）,软件工程 , 北京交通大学,  91.7/100 rank 8, 本科其他211,,16Fall,2015-12-25,美国
2351,lucien1227,NEU,AD无奖,MS,CS,29+24+19+28=100,152+170+3.0,Software Engineering , BUPT,"  91.0/100, 1", 本科Top15 211,None,16Fall,2015-12-20,美国
2352,marooned,NEU,Rej,MS,CS,109(23),158+168+3.5,CS , 哈工大,  85, 本科Top15 211,无,16Fall,2015-12-15,美国
2353,ggoddawn,NEU,Rej,MS,CS,95,154+170+3.0,EE , 台灣後段大學,  3.91(88), 海本,無,16Fall,2016-01-04,美国
2354,feifeijiejie,NEU,Rej,MS,CS,R27 L24 S26 W25 102,V153 Q167 AW3.5,Network Engineering , ,"  GPA 3.16, 30%", 本科Top30 211,,16Fall,2015-12-15,美国
2355,ellewoods2015,CS@Dartmouth,Offer,MS,CS,115=30+30+29+26,"325 = V:155 + Q:170, AW: 4.0",信息工程 , 上海交大,"  Major 3.77/4.0, Overall 3.70/4.0, Ranking top 10%", 本科：南大，浙大，复旦，上交,无牛腿,16Fall,2015-12-09,美国
2356,elrohirrocks007,University of Southern California,AD无奖,MS,CS,,,, ,  , 海本,,16Fall,2015-12-02,美国
2357,S2freelly,CS@UIUC,Offer,PhD,CS,102(S:20),149+170+3.5,CS , ,  top 5%, 本科：北大，清华，科大，中科院，特色学校牛专业,,16Fall,2015-12-11,美国
2358,xuyuhao,University of Pennsylvania,AD无奖,MS,CS,100(S22),157+170+3.0,CS , 浙大,  3.75(84.7) 浙大算法, 本科：南大，浙大，复旦，上交,无牛推 无paper 有实验室水经历 暑期美国北卡科研交流(有推荐信),16Fall,2015-11-15,美国
